order_id,customer_id,order_date,status,shipping_country,shipping_city,shipping_address,shipped_date,delivered_date
4138,409,2025-04-25T09:43:22,delivered,Alemania,Le Gall,Ronda de Prudencio Conesa 17,2025-04-28,2025-04-29
4139,319,2025-08-08T21:23:39,cancelled,Francia,Jaén,Studio 9 Sheila Centers,,
4140,279,2024-08-28T18:31:59,delivered,España,Meppen,"Piazza Anita, 44",2024-08-31,2024-08-31
4141,169,2026-03-28T01:04:20,delivered,Portugal,Delannoy,avenue Luce Ruiz,2026-03-30,2026-04-01
4142,527,2026-05-01T00:14:13,delivered,Portugal,Nepi,55 Katherine Pike,2026-05-03,2026-05-08
4143,65,2026-02-13T14:10:24,delivered,España,East Hilary,Vial Pepito Machado 359 Puerta 2,2026-02-14,2026-02-16
4144,516,2025-11-27T14:05:49,delivered,España,Las Palmas,"84, avenue de Rocher",2025-11-28,2025-11-30
4145,343,2025-10-03T07:02:20,delivered,Portugal,Ourense,Paseo Celestino Abad 1,2025-10-04,2025-10-06
4146,385,2025-05-31T02:24:39,delivered,España,Lake Samantha,"8, rue de Grégoire",2025-06-03,2025-06-03
4147,286,2025-04-20T23:36:12,shipped,Francia,Arci,Remo-Fechner-Straße 16-35,2025-04-21,
4148,75,2024-08-10T22:55:57,pending,España,Gragnana,Flat 1 Aaron Via,,
4149,56,2025-08-28T11:42:05,delivered,España,Vicomero,Gutknechtstraße 89/22,2025-08-30,2025-09-03
4150,535,2025-08-25T06:27:04,delivered,Francia,Verza,"71, chemin Dufour",2025-08-26,2025-09-01
4151,422,2025-05-31T16:08:26,delivered,España,Canneto Pavese,0 Young Cape,2025-06-03,2025-06-04
4152,226,2025-06-02T13:24:41,shipped,Italia,Lleida,Bärerstr. 5486,2025-06-05,
4153,18,2025-09-09T09:50:05,confirmed,Países Bajos,Grantorto,"80, rue de Gauthier",,
4154,452,2026-06-29T18:01:55,delivered,España,East Connor,Scheuermannstraße 3-2,2026-07-01,2026-07-06
4155,167,2025-04-10T14:13:34,cancelled,España,Guérin,Acceso de Cruz Martí 7,,
4156,144,2026-03-02T16:20:54,delivered,Francia,Uelzen,"482, avenue de Parent",2026-03-05,2026-03-08
4157,134,2026-01-25T14:59:15,confirmed,Alemania,South Debra,boulevard Charpentier,,
4158,353,2025-11-20T04:59:42,confirmed,España,Casalserugo,Flat 50e Gary Shoals,,
4159,95,2026-03-01T20:13:25,delivered,Francia,Montignano,Mario-Grein Groth-Ring 23/70,2026-03-04,2026-03-07
4160,486,2025-04-24T22:46:11,delivered,Alemania,Ribnitz-Damgarten,boulevard Stéphane Boucher,2025-04-26,2025-04-27
4161,69,2025-03-06T20:35:10,delivered,Francia,Griesbach Rottal,Adelbert-Etzler-Gasse 1887,2025-03-08,2025-03-09
4162,547,2026-06-13T19:04:39,delivered,Alemania,Saint Virginienec,Avenida Epifanio Cabezas 1 Piso 6,2026-06-15,2026-06-16
4163,208,2024-07-07T07:13:29,delivered,Alemania,Nichelino,"Via Bottigliero, 960 Piano 2",2024-07-09,2024-07-11
4164,322,2025-12-03T04:49:48,delivered,España,Waldmünchen,"362, boulevard Lefèvre",2025-12-05,2025-12-11
4165,208,2024-07-30T06:14:05,delivered,Alemania,Güstrow,Plaza Ovidio Piñeiro 33 Puerta 3,2024-08-01,2024-08-05
4166,558,2025-05-04T17:00:35,returned,Alemania,David-sur-Turpin,Pasadizo de Flavia Ugarte 63 Puerta 3,2025-05-05,2025-05-10
4167,169,2024-11-01T07:27:38,delivered,Portugal,Rubbiano,Vial de Baltasar Mateu 17 Apt. 48,2024-11-04,2024-11-04
4168,168,2025-11-03T21:57:06,pending,España,Lake Katiefurt,Flat 25 Dobson Estate,,
4169,116,2026-04-01T13:49:45,delivered,Italia,Fabre,"Incrocio Mariana, 142",2026-04-02,2026-04-07
4170,326,2026-03-08T18:41:18,delivered,España,Miesbach,0 Elliot Loop,2026-03-09,2026-03-14
4171,588,2024-05-16T19:53:00,delivered,Alemania,Neuruppin,Annett-Blümel-Weg 94/61,2024-05-18,2024-05-22
4172,224,2024-08-04T06:55:54,delivered,Países Bajos,East Fionafort,Plaza Leoncio León 13,2024-08-06,2024-08-07
4173,304,2025-12-29T19:50:58,shipped,España,Roth,"Contrada Ansaldo, 70",2025-12-31,
4174,51,2026-06-09T21:34:27,delivered,España,Piano D'Arta,"Rotonda Tremonti, 32 Piano 7",2026-06-12,2026-06-13
4175,331,2024-01-28T21:04:25,shipped,Francia,Benarddan,Wilmsenring 3/3,2024-01-29,
4176,302,2024-09-05T14:24:10,shipped,España,LeblancVille,Acceso Eladio Raya 54,2024-09-08,
4177,442,2025-11-02T03:26:28,delivered,España,Port Kyle,Calle de Emperatriz Padilla 93 Apt. 49,2025-11-04,2025-11-07
4178,463,2025-02-02T08:36:39,delivered,Francia,Cellore,Plaza Lupe Girón 87 Piso 9,2025-02-03,2025-02-10
4179,408,2024-11-09T03:41:58,shipped,Portugal,East Howardton,Trubplatz 3-4,2024-11-11,
4180,146,2024-07-18T03:56:32,delivered,España,Guipúzcoa,Janin-Mosemann-Platz 8/8,2024-07-20,2024-07-26
4181,526,2026-04-26T18:11:31,delivered,Portugal,Bonnet,"358, avenue Agathe Ribeiro",2026-04-27,2026-04-30
4182,166,2024-12-03T00:30:36,cancelled,Francia,Coste-sur-Mercier,Evi-Baum-Allee 9785,,
4183,504,2026-02-21T03:21:33,delivered,Alemania,Sevilla,Rüdiger-Reichmann-Straße 2-1,2026-02-24,2026-02-28
4184,105,2024-12-27T06:38:26,delivered,España,Laurent,Eckehard-Trubin-Ring 15/81,2024-12-30,2024-12-31
4185,430,2024-07-09T18:54:42,shipped,Alemania,Regen,"Strada Brichese, 8 Piano 1",2024-07-10,
4186,349,2025-08-19T19:53:01,delivered,España,Remedello Di Sotto,Flat 1 Elizabeth Parkways,2025-08-22,2025-08-25
4187,449,2025-02-26T22:04:54,delivered,España,West Carolburgh,Reinhart-Biggen-Ring 71,2025-02-27,2025-03-04
4188,553,2024-03-28T08:26:00,cancelled,Países Bajos,Montepescali Stazione,"6, rue Xavier Salmon",,
4189,528,2025-08-08T04:11:11,cancelled,Países Bajos,Hawkinsberg,Avenida de Cándida Abella 33 Piso 1,,
4190,327,2024-04-06T19:47:19,delivered,Alemania,Zamora,75 Trevor Falls,2024-04-08,2024-04-09
4191,587,2025-09-11T08:20:03,cancelled,Alemania,Port Reeceport,"Incrocio Gregorio, 31",,
4192,24,2024-12-25T16:22:15,confirmed,España,La Coruña,8 Carter Stream,,
4193,558,2024-10-16T21:25:50,shipped,Alemania,Saint Geneviève,"Rotonda Alessandro, 64 Appartamento 8",2024-10-19,
4194,413,2024-10-21T15:36:29,cancelled,Francia,East Sarahport,boulevard de Didier,,
4195,465,2025-04-22T04:19:56,delivered,Alemania,Timothybury,Holstenweg 7,2025-04-24,2025-04-30
4196,509,2025-04-02T14:39:37,pending,España,Hamel,boulevard de Normand,,
4197,531,2026-02-08T14:44:55,cancelled,Portugal,Lombard,"Incrocio Allegra, 63 Appartamento 99",,
4198,16,2025-05-25T05:20:07,cancelled,Alemania,Barcelona,Acceso de Griselda Villaverde 95 Piso 0,,
4199,386,2025-04-12T00:04:55,cancelled,España,East Louise,"3, boulevard Vincent",,
4200,87,2024-12-18T05:13:45,cancelled,Francia,Vallée-les-Bains,Schäferplatz 5/5,,
4201,185,2026-04-22T06:13:25,delivered,España,Waren,"Viale Stefanelli, 2",2026-04-23,2026-04-30
4202,164,2025-09-12T11:56:17,returned,Alemania,San Marzano Di San Giuseppe,Callejón Manolo Folch 11 Puerta 8,2025-09-13,2025-09-18
4203,16,2025-02-22T13:19:37,delivered,Alemania,Hohenstein-Ernstthal,"34, avenue Dupuis",2025-02-24,2025-03-01
4204,272,2026-04-15T03:49:09,confirmed,España,Tuttlingen,Zofia-Jockel-Weg 9-9,,
4205,154,2026-06-13T20:43:56,delivered,Francia,East Brett,Flat 2 Lucy Mission,2026-06-16,2026-06-16
4206,179,2026-04-17T23:42:47,delivered,España,Soltau,"Borgo Ugolino, 7",2026-04-18,2026-04-24
4207,582,2024-09-05T11:55:11,delivered,España,Sainte Éléonore,"35, rue Perez",2024-09-07,2024-09-11
4208,41,2025-03-25T21:37:59,cancelled,Portugal,North Stewarttown,420 Eric Springs,,
4209,548,2025-11-18T21:30:15,cancelled,España,Adria,Flat 35c Malcolm Court,,
4210,241,2025-06-25T09:46:35,delivered,Alemania,Gerolzhofen,"Incrocio Prada, 653",2025-06-27,2025-07-02
4211,296,2024-05-20T19:43:42,delivered,España,Grassina Ponte A Ema,"Strada Galtarossa, 64 Appartamento 89",2024-05-23,2024-05-23
4212,39,2025-11-06T04:37:09,cancelled,Italia,Marin,Ayten-Häring-Gasse 2-7,,
4213,35,2026-06-28T12:02:49,cancelled,España,Rolland-sur-Mer,Dunja-Butte-Gasse 74/91,,
4214,556,2026-02-20T08:22:00,delivered,Italia,Lyndamouth,chemin Margot Baudry,2026-02-22,2026-02-28
4215,520,2026-02-20T09:07:49,delivered,España,Soria,Köhlerweg 8/7,2026-02-22,2026-02-28
4216,346,2025-12-05T10:51:17,delivered,España,Eisleben,"19, chemin Suzanne Jean",2025-12-08,2025-12-12
4217,68,2025-05-17T20:09:13,delivered,Portugal,Finsterwalde,"Rotonda Ponti, 9",2025-05-20,2025-05-20
4218,463,2024-12-10T12:37:33,delivered,Francia,Lüneburg,Süßebierstr. 123,2024-12-13,2024-12-17
4219,37,2025-01-17T16:40:15,delivered,España,Palizzi,"6, avenue de Pons",2025-01-20,2025-01-25
4220,366,2024-01-15T03:20:14,delivered,España,Leconte,chemin Moreno,2024-01-16,2024-01-19
4221,412,2024-07-29T19:48:19,confirmed,España,Campone,Flat 14y Roberts Ville,,
4222,490,2025-03-15T14:13:03,delivered,Francia,Foucher-sur-Rousset,29 Mitchell Row,2025-03-16,2025-03-22
4223,192,2026-02-25T23:54:38,shipped,Alemania,Sa Pala Ruia,"12, rue de Clément",2026-02-26,
4224,282,2026-02-20T16:27:25,delivered,España,Tarragona,"Contrada Iannelli, 948 Appartamento 20",2026-02-22,2026-02-23
4225,66,2024-01-31T22:21:21,delivered,Francia,Turano Lodigiano,Callejón de Pilar Carbó 826 Puerta 1,2024-02-03,2024-02-08
4226,507,2025-07-22T16:47:57,delivered,Portugal,Livemmo,Urbanización de Lola Sevilla 60,2025-07-25,2025-07-29
4227,555,2025-11-16T13:59:53,delivered,Alemania,Roding,Via de Raquel Carvajal 34 Piso 1,2025-11-17,2025-11-23
4228,518,2024-11-19T15:53:28,shipped,España,Diepholz,"5, rue Jacques Brun",2024-11-21,
4229,133,2024-02-23T05:36:13,shipped,Portugal,Grazzanise,"Piazza Zacco, 80",2024-02-25,
4230,201,2025-04-17T21:00:02,delivered,España,Brand,"Piazza Lorenzo, 14",2025-04-19,2025-04-25
4231,545,2024-10-02T23:25:19,cancelled,Países Bajos,Garryshire,"Incrocio Matilda, 11 Appartamento 78",,
4232,1,2025-07-11T19:05:32,delivered,Francia,Sainte Margaret,Studio 79b Danny Harbors,2025-07-13,2025-07-19
4233,244,2025-06-06T22:45:46,delivered,España,Cuenca,5 Mann Parkway,2025-06-08,2025-06-09
4234,31,2024-06-23T09:48:21,delivered,Francia,LoiseauBourg,"Stretto Lombroso, 2 Appartamento 14",2024-06-26,2024-06-28
4235,391,2026-04-25T14:12:18,delivered,Alemania,Wurzen,avenue de Rodrigues,2026-04-28,2026-05-02
4236,583,2025-12-11T16:37:32,delivered,España,Jean,Hillerweg 4611,2025-12-12,2025-12-14
4237,172,2024-12-22T04:32:41,delivered,España,La Scala,Via de Teresa Rosell 99 Piso 7,2024-12-24,2024-12-29
4238,384,2025-11-06T12:28:29,cancelled,Italia,Nürtingen,rue de Colas,,
4239,187,2026-03-09T09:08:46,delivered,España,Bouchet,Camino de Emilia Losa 638 Piso 0,2026-03-12,2026-03-15
4240,404,2025-11-15T21:36:43,delivered,Portugal,Zaragoza,"78, avenue Édith Marion",2025-11-16,2025-11-19
4241,302,2025-02-12T22:15:35,delivered,España,Wismar,Studio 75 Molly Fords,2025-02-13,2025-02-20
4242,137,2024-08-08T23:04:52,cancelled,Portugal,Segovia,boulevard de Thibault,,
4243,590,2025-12-22T19:23:42,delivered,Italia,South Daniel,Flat 5 Shaw Underpass,2025-12-24,2025-12-28
4244,200,2026-05-27T08:05:23,delivered,Italia,Wittstock,Studio 37 Frances Forge,2026-05-30,2026-06-03
4245,349,2025-11-30T03:45:13,shipped,España,Sainte Davidnec,Hölzenbecherstraße 12,2025-12-02,
4246,82,2025-11-06T09:29:34,delivered,Alemania,Husum,Junckstraße 4-7,2025-11-09,2025-11-14
4247,192,2026-06-30T11:56:15,delivered,Alemania,Chapmanside,Vial Soledad Echeverría 50,2026-07-03,2026-07-05
4248,183,2026-02-24T17:35:47,delivered,Portugal,North Dalefort,"Contrada Evangelista, 19",2026-02-26,2026-03-02
4249,176,2026-04-06T20:57:04,delivered,Francia,Ceuta,Studio 9 Olivia Roads,2026-04-08,2026-04-13
4250,352,2025-12-08T08:05:33,delivered,España,Godard,Vial Dolores Castilla 220,2025-12-11,2025-12-15
4251,105,2025-06-26T13:28:23,confirmed,España,South Stephen,Hethurweg 8,,
4252,109,2025-05-08T18:22:03,shipped,España,Wernigerode,"29, rue Texier",2025-05-11,
4253,379,2026-04-23T14:14:37,delivered,Alemania,East Victoria,"Vicolo Giradello, 6 Appartamento 8",2026-04-25,2026-04-26
4254,502,2025-12-31T23:30:49,delivered,Portugal,Ciudad,"Incrocio Luigina, 213",2026-01-03,2026-01-05
4255,573,2025-03-31T14:03:50,delivered,España,Suhl,chemin de Marchal,2025-04-02,2025-04-03
4256,500,2024-11-20T11:40:00,delivered,Países Bajos,Sainte ÉliseBourg,"Piazza Paride, 2",2024-11-23,2024-11-25
4257,230,2025-09-27T09:31:42,delivered,España,Lake Jasminefort,"Canale Federica, 0 Appartamento 30",2025-09-28,2025-10-01
4258,123,2025-05-10T22:52:09,delivered,España,Lake Patrick,"48, rue Ferrand",2025-05-13,2025-05-17
4259,77,2026-01-27T21:00:23,delivered,España,Crailsheim,Callejón de Josué Cordero 83,2026-01-28,2026-02-02
4260,169,2025-11-20T17:37:51,delivered,Portugal,Groß-Gerau,"Viale Temistocle, 818 Appartamento 3",2025-11-21,2025-11-24
4261,596,2024-12-17T12:08:47,returned,España,Montalto Uffugo Scalo,Acceso Valentín Bayona 510,2024-12-18,2024-12-22
4262,89,2025-05-26T01:22:20,cancelled,Alemania,Hiltonburgh,Flat 0 Josh Divide,,
4263,216,2024-05-27T13:15:39,delivered,España,Hettstedt,"Strada Arsenio, 952 Appartamento 88",2024-05-29,2024-06-01
4264,301,2024-12-03T11:50:30,confirmed,España,Bourdonnec,Paseo de Urbano Estévez 162 Piso 2,,
4265,335,2025-04-15T03:54:53,shipped,España,Giavenale,Türkan-Davids-Allee 2/1,2025-04-17,
4266,222,2024-04-07T03:54:13,delivered,Francia,Huelva,"Piazza Osvaldo, 71",2024-04-10,2024-04-11
4267,220,2024-09-12T22:33:03,shipped,Alemania,Hafling,Flantzallee 0,2024-09-14,
4268,100,2025-09-16T19:05:50,delivered,Portugal,Aue,Rosegasse 50/68,2025-09-17,2025-09-22
4269,47,2024-08-15T11:33:11,cancelled,Italia,Valencia,Calle Martina Luna 13 Puerta 7,,
4270,273,2025-06-01T22:36:05,returned,Alemania,Guasto,Haufferplatz 584,2025-06-02,2025-06-09
4271,112,2024-08-28T23:25:20,delivered,España,Ceuta,Studio 02 Darren Forge,2024-08-30,2024-08-31
4272,182,2024-12-02T12:53:01,delivered,Francia,GarciaVille,5 Joe Isle,2024-12-04,2024-12-08
4273,125,2025-09-20T19:16:04,cancelled,Países Bajos,Cádiz,"6, rue Danielle Laporte",,
4274,537,2024-01-23T21:32:39,confirmed,España,New Lisa,C. Cornelio Mesa 55 Apt. 49,,
4275,62,2025-03-16T20:26:35,delivered,España,Granada,Vollbrechtring 5-4,2025-03-19,2025-03-24
4276,490,2026-01-27T04:47:33,delivered,Francia,North Abdul,Alameda Carla Bertrán 915,2026-01-28,2026-02-01
4277,241,2026-03-12T04:43:29,delivered,Alemania,Illertissen,Vial Poncio Aragonés 294 Puerta 4,2026-03-15,2026-03-19
4278,412,2024-09-18T12:40:54,delivered,España,Hudsonbury,9 Bethan Pines,2024-09-19,2024-09-22
4279,571,2025-10-30T12:02:50,delivered,Italia,Marques,"30, rue Diaz",2025-11-01,2025-11-05
4280,598,2026-01-02T11:48:46,shipped,España,Ponte Del Colombarone,Wendestraße 679,2026-01-05,
4281,552,2024-07-14T16:22:33,delivered,Portugal,Cádiz,Bruderstr. 5591,2024-07-16,2024-07-19
4282,142,2024-04-10T06:06:06,delivered,Francia,Saint BenjaminBourg,Schachtstr. 8400,2024-04-12,2024-04-18
4283,346,2024-09-11T18:34:34,delivered,España,Sainte LouiseVille,Via Ricarda Sainz 74,2024-09-14,2024-09-19
4284,348,2025-10-09T19:42:35,confirmed,España,North Laura,Mirja-Schmiedt-Straße 83/61,,
4285,433,2024-08-24T21:25:12,delivered,Francia,Spencerburgh,Flat 0 Aaron Island,2024-08-26,2024-08-29
4286,295,2025-08-26T22:20:32,cancelled,España,Parete,"28, rue de Le Goff",,
4287,132,2025-11-06T18:16:42,shipped,España,Cádiz,Studio 40Q Patel Rue,2025-11-08,
4288,122,2025-12-31T22:22:08,delivered,Portugal,Mace-la-Forêt,18 Lindsey Village,2026-01-01,2026-01-08
4289,27,2026-01-14T12:05:54,shipped,Portugal,Kempville,Briemerstraße 8447,2026-01-15,
4290,41,2025-08-30T00:13:40,cancelled,Portugal,Primulacco,"469, rue de Thomas",,
4291,315,2024-03-02T05:40:39,delivered,España,Bogen,Liselotte-Hermann-Ring 4304,2024-03-04,2024-03-10
4292,238,2026-04-08T21:20:51,delivered,Francia,Rathenow,C. Ascensión Sosa 44 Apt. 73,2026-04-09,2026-04-12
4293,119,2026-06-05T23:23:53,shipped,España,Santa Cruz de Tenerife,Urbanización Alex Ayuso 410,2026-06-07,
4294,71,2025-02-28T11:33:19,delivered,Países Bajos,Vecchiazzano,Plaza de Amparo Ocaña 89,2025-03-01,2025-03-03
4295,493,2025-03-11T12:22:35,delivered,Alemania,Latera,34 Cox Heights,2025-03-12,2025-03-18
4296,436,2025-07-07T23:03:43,delivered,Francia,West Allanport,Klappgasse 338,2025-07-10,2025-07-15
4297,291,2024-02-06T03:39:15,delivered,Francia,Staffarda,avenue Guibert,2024-02-08,2024-02-11
4298,538,2024-01-28T18:55:32,delivered,Países Bajos,Soria,"Borgo Cociarelli, 71",2024-01-31,2024-02-03
4299,503,2026-05-13T21:21:05,confirmed,Italia,Haldensleben,Studio 8 Stevens Roads,,
4300,228,2026-03-05T18:11:21,delivered,España,Alberobello,2 Judith Fork,2026-03-07,2026-03-11
4301,452,2026-04-29T23:12:15,shipped,España,South Benjamin,Petra-Etzold-Straße 1/3,2026-05-02,
4302,424,2026-06-10T23:24:58,delivered,España,Le Goff,"Contrada Mirko, 2 Appartamento 0",2026-06-11,2026-06-18
4303,376,2026-05-01T04:43:24,cancelled,España,San Matteo,Weinholdweg 44,,
4304,172,2024-07-28T18:45:43,delivered,España,Baiano,"14, boulevard de Poirier",2024-07-30,2024-08-02
4305,539,2025-11-07T02:32:01,delivered,Francia,Bremen,"Via Laureano, 6",2025-11-08,2025-11-11
4306,109,2024-11-23T19:46:59,confirmed,España,Brilon,47 Louis Mountains,,
4307,195,2026-03-24T04:52:07,delivered,Italia,Vizcaya,Wendeallee 4-5,2026-03-25,2026-03-28
4308,147,2024-08-07T22:05:05,returned,Italia,Samo,Mitschkestraße 18,2024-08-10,2024-08-10
4309,95,2026-06-21T11:05:59,delivered,Francia,Moreno,396 Evans Place,2026-06-22,2026-06-27
4310,93,2025-12-24T00:17:43,returned,España,Soltau,Angelique-Wernecke-Platz 84-55,2025-12-27,2025-12-28
4311,502,2024-09-14T09:33:12,shipped,Portugal,Iserlohn,"Piazza Sraffa, 43",2024-09-15,
4312,475,2024-12-07T20:07:29,delivered,Portugal,Becker,Flat 71 Nigel Highway,2024-12-09,2024-12-10
4313,483,2025-07-18T06:00:34,delivered,España,Vincent,rue de Raynaud,2025-07-20,2025-07-25
4314,467,2025-04-23T03:10:15,delivered,Países Bajos,Artern,Harloffplatz 7102,2025-04-24,2025-04-27
4315,492,2026-05-29T12:44:46,shipped,España,Nordhausen,Stollring 4667,2026-05-31,
4316,372,2026-01-11T09:28:43,delivered,Alemania,Burg,rue de Léger,2026-01-14,2026-01-19
4317,139,2026-05-09T17:36:57,delivered,Italia,Málaga,"Piazza Franscini, 544 Piano 3",2026-05-11,2026-05-13
4318,34,2024-04-28T20:47:50,returned,España,Staggia,"6, rue Maryse Delattre",2024-04-30,2024-05-02
4319,524,2024-04-20T03:17:07,delivered,España,Priceland,"Viale Binaghi, 23",2024-04-23,2024-04-28
4320,568,2025-11-15T13:55:23,delivered,Alemania,Navarro-sur-Mer,7 Scott Radial,2025-11-16,2025-11-23
4321,55,2026-03-04T14:17:25,delivered,España,Hammelburg,Walterplatz 4,2026-03-07,2026-03-08
4322,124,2025-03-23T16:00:10,pending,Francia,Gardelegen,"89, rue de Grenier",,
4323,180,2025-01-21T17:04:02,delivered,Portugal,Jacques,"73, rue de Chrétien",2025-01-22,2025-01-27
4324,204,2026-01-22T07:49:49,delivered,Francia,Morel,Glorieta Leandra Garzón 891 Puerta 7,2026-01-24,2026-01-30
4325,579,2024-12-24T07:54:38,delivered,España,Samanthabury,"Strada Tiziano, 38",2024-12-27,2024-12-31
4326,334,2026-02-06T01:03:56,delivered,España,Laine-sur-Martel,"11, boulevard Célina Lecomte",2026-02-07,2026-02-10
4327,581,2024-02-05T20:59:42,pending,Italia,Lörrach,"Piazza Donatella, 87 Appartamento 6",,
4328,220,2024-12-30T22:23:04,delivered,Alemania,BrunetVille,"Vicolo Panfilo, 873 Appartamento 79",2025-01-02,2025-01-05
4329,104,2026-03-29T06:13:58,pending,España,Scottfort,Flat 0 Evans Branch,,
4330,335,2024-07-24T15:33:00,delivered,España,Stadtsteinach,"Borgo Tullio, 8 Appartamento 37",2024-07-27,2024-07-31
4331,311,2025-07-03T23:18:52,cancelled,España,Sumirago,Cuesta Almudena Valverde 961 Apt. 56,,
4332,564,2025-03-08T20:08:20,delivered,España,Las Palmas,Birgit-Segebahn-Gasse 380,2025-03-09,2025-03-12
4333,333,2024-12-29T06:03:51,delivered,España,Lake Josh,Carstenweg 6-2,2025-01-01,2025-01-03
4334,592,2025-01-23T08:54:09,delivered,Alemania,Guilbert,"72, avenue Sylvie Roux",2025-01-26,2025-01-27
4335,316,2026-02-11T20:14:28,cancelled,Alemania,Prenzlau,"Vicolo Federico, 18",,
4336,126,2024-11-09T15:12:51,pending,España,Ballland,"99, avenue Capucine Collet",,
4337,475,2025-12-16T23:28:09,pending,Portugal,Kellymouth,"Canale Giuliana, 530 Appartamento 9",,
4338,225,2024-12-24T17:57:11,delivered,Francia,Chevallier,Miesweg 8/2,2024-12-25,2024-12-30
4339,21,2026-04-10T08:59:52,delivered,España,Li Punti,"407, rue de Pages",2026-04-13,2026-04-15
4340,592,2025-02-09T09:14:38,delivered,Alemania,Ávila,"77, rue Bernard Colin",2025-02-11,2025-02-16
4341,185,2025-03-23T04:14:27,pending,España,North Eileenbury,"93, rue Menard",,
4342,597,2025-02-15T21:58:36,delivered,España,Eisleben,412 Page Shoal,2025-02-17,2025-02-18
4343,179,2025-02-06T20:47:27,delivered,España,Couturier,Rambla Poncio Jordá 5,2025-02-08,2025-02-09
4344,340,2025-04-06T02:01:06,shipped,Países Bajos,Cantabria,"Contrada Natta, 275 Piano 6",2025-04-07,
4345,480,2024-07-22T21:41:45,delivered,España,Farfa Sabina,"350, rue Danielle Chauvet",2024-07-25,2024-07-28
4346,220,2024-12-24T04:05:47,delivered,Alemania,Labbé,"4, rue de Renault",2024-12-26,2025-01-01
4347,142,2026-03-29T11:54:04,delivered,Francia,South Oliverport,858 Price Rapid,2026-04-01,2026-04-05
4348,249,2025-03-31T18:53:39,delivered,Alemania,San Rocchetto,"981, rue de Hubert",2025-04-01,2025-04-04
4349,138,2026-02-01T03:35:17,delivered,Francia,Saint Raymond-la-Forêt,"Strada Campano, 76",2026-02-03,2026-02-07
4350,562,2026-05-24T01:58:35,delivered,Portugal,Evrarddan,"Borgo Caterina, 82 Piano 3",2026-05-25,2026-05-28
4351,272,2024-09-02T01:37:08,delivered,España,Sanvito,Hahnweg 3/8,2024-09-05,2024-09-08
4352,532,2025-12-20T16:57:07,delivered,Italia,Ourense,"43, rue de Martinez",2025-12-23,2025-12-27
4353,449,2025-12-28T20:42:49,delivered,España,Grevenbroich,694 Lees Branch,2025-12-30,2026-01-05
4354,527,2026-01-07T13:33:04,delivered,Portugal,Forst,8 Hargreaves Lane,2026-01-09,2026-01-11
4355,548,2025-09-08T23:12:28,delivered,España,East Garry,"Vicolo Gianmarco, 2 Piano 7",2025-09-10,2025-09-11
